"file","line","controller","handler","method","prefix","path","permissions","roles","guards","module","feature","exemption","support","serviceCalls","review"
"apps/api/src/admissions/admissions.controller.ts","89","AdmissionsController","enrollApplication","POST","'admissions'","'applications/:id/enroll'","'enrollments:create', 'students:create', 'guardians:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.enrollApplication","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","99","AdmissionsController","checkDuplicates","POST","'admissions'","'duplicates'","'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.checkDuplicateAdmissions","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","108","AdmissionsController","getBulkImportTemplate","GET","'admissions'","'bulk-import/template'","'enrollments:create', 'students:create', 'guardians:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.getBulkImportTemplate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","119","AdmissionsController","bulkImport","POST","'admissions'","'bulk-import'","'enrollments:create', 'students:create', 'guardians:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.bulkImport","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","128","AdmissionsController","listImportBatches","GET","'admissions'","'bulk-import/batches'","'enrollments:read', 'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.listImportBatches","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","137","AdmissionsController","getImportBatch","GET","'admissions'","'bulk-import/batches/:id'","'enrollments:read', 'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.getImportBatch","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","146","AdmissionsController","transferStudent","POST","'admissions'","'students/:id/transfer'","'students:manage_lifecycle'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.transferStudent","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","156","AdmissionsController","deleteStudent","DELETE","'admissions'","'students/:id'","'students:delete'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.deleteStudent","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","165","AdmissionsController","archiveAlumni","POST","'admissions'","'students/:id/archive-alumni'","'students:manage_lifecycle'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.archiveAlumni","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","174","AdmissionsController","inviteGuardian","POST","'admissions'","'guardians/:id/invite'","'guardians:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.inviteGuardian","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/admissions.controller.ts","183","AdmissionsController","exportIemis","GET","'admissions'","'iemis-export'","'students:manage_lifecycle', 'reports:export'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","admissionsService.exportIemis","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","42","M1AdmissionsHardeningController","getOwnershipAudit","GET","'admissions/m1'","'students/:id/ownership-audit'","'students:read', 'student_documents:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.getOwnershipAudit","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","51","M1AdmissionsHardeningController","autosaveAdmissionDraft","POST","'admissions/m1'","'drafts/autosave'","'enrollments:create', 'students:create', 'guardians:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.autosaveAdmissionDraft","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","60","M1AdmissionsHardeningController","recoverAdmissionDrafts","GET","'admissions/m1'","'drafts/recover'","'enrollments:read', 'students:read', 'guardians:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.recoverAdmissionDrafts","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","69","M1AdmissionsHardeningController","enhancedDuplicateReview","POST","'admissions/m1'","'duplicates/review'","'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.enhancedDuplicateReview","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","78","M1AdmissionsHardeningController","resolveRelationships","POST","'admissions/m1'","'relationships/resolve'","'students:read', 'guardians:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.resolveRelationships","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","87","M1AdmissionsHardeningController","removeGuardianAccess","DELETE","'admissions/m1'","'students/:studentId/guardians/:guardianId'","'guardians:update', 'guardians:verify', 'users:reset_password', 'student_documents:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.removeGuardianAccess","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","109","M1AdmissionsHardeningController","generateIdCard","POST","'admissions/m1'","'students/:id/id-card'","'student_documents:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.generateIdCard","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","118","M1AdmissionsHardeningController","generateTransferCertificate","POST","'admissions/m1'","'students/:id/transfer-certificate'","'students:manage_lifecycle', 'student_documents:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.generateTransferCertificate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","128","M1AdmissionsHardeningController","graduateStudent","POST","'admissions/m1'","'students/:id/graduate'","'students:manage_lifecycle'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.graduateStudent","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","138","M1AdmissionsHardeningController","listImportReviewQueue","GET","'admissions/m1'","'import-review/queue'","'enrollments:read', 'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.listImportReviewQueue","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","147","M1AdmissionsHardeningController","getIemisReadinessSummary","GET","'admissions/m1'","'iemis/readiness-summary'","'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.getIemisReadinessSummary","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/m1-admissions-hardening.controller.ts","156","M1AdmissionsHardeningController","getWorkflowLabels","GET","'admissions/m1'","'workflow-labels'","'students:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","service.getWorkflowLabels","Decorator inventory only; downstream review in baseline report"
"apps/api/src/admissions/mobile-admissions-summary.controller.ts","22","MobileAdmissionsSummaryController","getAdmissionsSummary","GET","'mobile/principal'","'admissions-summary'","'students:read', 'enrollments:read'","'principal', 'admin', 'platform_super_admin'","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","FEATURE_KEYS.MOBILE_FULL_ROLE","","","mobileAdmissionsSummaryService.getPrincipalSummary","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","35","ApprovalWorkflowController","getCatalog","GET","'advanced/approvals'","'catalog'","'advanced:approvals:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.getWorkflowCatalog","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","41","ApprovalWorkflowController","listPolicies","GET","'advanced/approvals'","'policies'","'advanced:approvals:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.listPolicies","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","47","ApprovalWorkflowController","createPolicy","POST","'advanced/approvals'","'policies'","'advanced:approvals:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.createPolicy","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","56","ApprovalWorkflowController","listRequests","GET","'advanced/approvals'","","'advanced:approvals:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.listRequests","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","62","ApprovalWorkflowController","createRequest","POST","'advanced/approvals'","","'advanced:approvals:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.createRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","71","ApprovalWorkflowController","decide","POST","'advanced/approvals'","':id/decisions'","'advanced:approvals:decide'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.decide","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","81","ApprovalWorkflowController","apply","POST","'advanced/approvals'","':id/apply'","'advanced:approvals:decide'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.applyFinalAction","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","87","ApprovalWorkflowController","delegate","POST","'advanced/approvals'","':id/delegation'","'advanced:approvals:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.delegate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","97","ApprovalWorkflowController","addComment","POST","'advanced/approvals'","':id/comments'","'advanced:approvals:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.addComment","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/approval-workflow.controller.ts","107","ApprovalWorkflowController","attachFile","POST","'advanced/approvals'","':id/attachments'","'advanced:approvals:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting approval workflows; RBAC via advanced:approvals permissions'","","service.attachFile","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/automation-engine.controller.ts","31","AutomationEngineController","getCatalog","GET","'advanced/automation'","'catalog'","'advanced:automation:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting automation rules; RBAC via advanced:automation permissions'","","service.getInitialRuleCatalog","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/automation-engine.controller.ts","37","AutomationEngineController","listRules","GET","'advanced/automation'","'rules'","'advanced:automation:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting automation rules; RBAC via advanced:automation permissions'","","service.listRules","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/automation-engine.controller.ts","43","AutomationEngineController","createRule","POST","'advanced/automation'","'rules'","'advanced:automation:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting automation rules; RBAC via advanced:automation permissions'","","service.createRule","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/automation-engine.controller.ts","52","AutomationEngineController","execute","POST","'advanced/automation'","'execute'","'advanced:automation:execute'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting automation rules; RBAC via advanced:automation permissions'","","service.executeTrigger","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/automation-engine.controller.ts","61","AutomationEngineController","listLogs","GET","'advanced/automation'","'execution-logs'","'advanced:automation:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting automation rules; RBAC via advanced:automation permissions'","","service.listExecutionLogs","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/data-export-center.controller.ts","28","DataExportCenterController","list","GET","'advanced/exports'","","'advanced:exports:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting export jobs; RBAC via advanced:exports permissions'","","service.listJobs","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/data-export-center.controller.ts","34","DataExportCenterController","create","POST","'advanced/exports'","","'advanced:exports:create'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting export jobs; RBAC via advanced:exports permissions'","","service.createJob","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/data-export-center.controller.ts","43","DataExportCenterController","retry","POST","'advanced/exports'","':id/retry'","'advanced:exports:create'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting export jobs; RBAC via advanced:exports permissions'","","service.retryJob","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/descriptive-analytics.controller.ts","31","DescriptiveAnalyticsController","listSummaries","GET","'advanced/analytics'","'summaries'","'advanced:analytics:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting descriptive analytics; RBAC via advanced:analytics permissions'","","service.listSummaries","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/descriptive-analytics.controller.ts","40","DescriptiveAnalyticsController","refresh","POST","'advanced/analytics'","'refresh'","'advanced:analytics:refresh'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting descriptive analytics; RBAC via advanced:analytics permissions'","","service.refresh","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/document-template.controller.ts","31","DocumentTemplateController","listTemplates","GET","'advanced/document-templates'","","'advanced:documents:read'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting document templates; RBAC via advanced:documents permissions'","","service.listTemplates","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/document-template.controller.ts","37","DocumentTemplateController","createTemplate","POST","'advanced/document-templates'","","'advanced:documents:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting document templates; RBAC via advanced:documents permissions'","","service.createTemplate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/document-template.controller.ts","46","DocumentTemplateController","generate","POST","'advanced/document-templates'","':id/generate'","'advanced:documents:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting document templates; RBAC via advanced:documents permissions'","","service.generateDocument","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/document-template.controller.ts","56","DocumentTemplateController","recordPrint","POST","'advanced/document-templates'","'generated/:id/print-history'","'advanced:documents:manage'","","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-cutting document templates; RBAC via advanced:documents permissions'","","service.recordPrint","Decorator inventory only; downstream review in baseline report"
"apps/api/src/advanced-operations/principal-approval-queue.controller.ts","35","PrincipalApprovalQueueController","list","GET","'advanced/approvals/principal'","'queue'","'advanced:approvals:read'","'principal'","JwtAuthGuard, TenantActiveGuard, RolesPermissionsGuard, EntitlementGuard","","","'Cross-module Principal approval queue; request eligibility and advanced approval RBAC are enforced by the service and guards'","","service.list","Decorator inventory only; downstream review in baseline report"
"apps/api/src/app.controller.ts","9","AppController","getInfo","GET","","","","","","","","","","appService.getInfo","Decorator inventory only; downstream review in baseline report"
"apps/api/src/app.controller.ts","14","AppController","getHealth","GET","","'health'","","","","","","","","appService.getHealth","Decorator inventory only; downstream review in baseline report"
"apps/api/src/app.controller.ts","19","AppController","getReadiness","GET","","'ready'","","","","","","","","appService.getReadiness","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","59","AttendanceController","listAttendance","GET","'attendance'","","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","65","AttendanceController","getScopeVersion","GET","'attendance'","'scope-version'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getScopeVersion","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","71","AttendanceController","getRoster","GET","'attendance'","'rosters'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getRoster","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","91","AttendanceController","getAnalytics","GET","'attendance'","'analytics'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","'ATTENDANCE'","attendanceService.getAnalytics","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","98","AttendanceController","getAnomalies","GET","'attendance'","'anomalies'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getAttendanceAnomalies","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","104","AttendanceController","getFollowUpQueue","GET","'attendance'","'follow-ups'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getFollowUpQueue","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","110","AttendanceController","getSummary","GET","'attendance'","'summary'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getSummary","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","119","AttendanceController","getMonthlyRegister","GET","'attendance'","'register'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getMonthlyRegister","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","128","AttendanceController","exportMonthlyRegister","GET","'attendance'","'register/export'","'attendance:read', 'reports:export'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.exportMonthlyRegister","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","148","AttendanceController","listMonthlyRegisterExports","GET","'attendance'","'register/exports'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listMonthlyRegisterExports","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","161","AttendanceController","listConflicts","GET","'attendance'","'conflicts'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","'ATTENDANCE'","attendanceService.listConflicts","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","168","AttendanceController","listCalendarDays","GET","'attendance'","'calendar'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listCalendarDays","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","174","AttendanceController","upsertCalendarDay","POST","'attendance'","'calendar'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.upsertCalendarDay","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","183","AttendanceController","listStaffAttendance","GET","'attendance'","'staff'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listStaffAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","189","AttendanceController","listStaffAttendanceSummary","GET","'attendance'","'staff/summary'","'attendance:read', 'payroll:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listStaffAttendanceSummary","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","198","AttendanceController","listMyAttendance","GET","'attendance'","'me/attendance'","'staff:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listMyAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","204","AttendanceController","listMyLeaveRequests","GET","'attendance'","'me/leave-requests'","'staff:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listMyLeaveRequests","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","210","AttendanceController","submitStaffAttendance","POST","'attendance'","'staff'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.submitStaffAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","219","AttendanceController","listLeaveBalances","GET","'attendance'","'staff/leave-balances'","'hr:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listLeaveBalances","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","225","AttendanceController","listLeaveRequests","GET","'attendance'","'staff/leave-requests'","'hr:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listLeaveRequests","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","231","AttendanceController","createLeaveRequest","POST","'attendance'","'staff/leave-requests'","'hr:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.createLeaveRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","240","AttendanceController","cancelLeaveRequest","POST","'attendance'","'staff/leave/:id/cancel'","'attendance:staff:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.cancelLeaveRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","249","AttendanceController","reviewLeaveRequest","PATCH","'attendance'","'staff/leave-requests/:id/review'","'hr:manage'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.reviewLeaveRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","259","AttendanceController","submitAttendance","POST","'attendance'","'sessions'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.submitAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","268","AttendanceController","syncAttendance","POST","'attendance'","'sync'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.syncAttendance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","278","AttendanceController","upsertDraft","POST","'attendance'","'drafts'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.upsertDraft","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","287","AttendanceController","listDrafts","GET","'attendance'","'drafts'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listDrafts","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","293","AttendanceController","cleanupDrafts","POST","'attendance'","'drafts/cleanup'","'attendance:manage_all'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.cleanupOldDrafts","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","299","AttendanceController","submitDraft","POST","'attendance'","'drafts/:id/submit'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.submitDraft","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","305","AttendanceController","overrideLockedSession","PATCH","'attendance'","'sessions/:id/override'","'attendance:review_conflicts'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.overrideLockedSession","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","315","AttendanceController","reviewConflict","PATCH","'attendance'","'conflicts/:id/review'","'attendance:review_conflicts'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.reviewConflict","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","325","AttendanceController","createCorrectionRequest","POST","'attendance'","'corrections'","'attendance:mark'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.createCorrectionRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","334","AttendanceController","listCorrectionRequests","GET","'attendance'","'corrections'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.listCorrectionRequests","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","343","AttendanceController","getCorrectionSummary","GET","'attendance'","'corrections/summary'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","'ATTENDANCE'","attendanceService.getCorrectionSummary","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","350","AttendanceController","getCorrectionRequest","GET","'attendance'","'corrections/:id'","'attendance:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.getCorrectionRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","359","AttendanceController","approveCorrectionRequest","PATCH","'attendance'","'corrections/:id/approve'","'attendance:review_conflicts'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.approveCorrectionRequest","Decorator inventory only; downstream review in baseline report"
"apps/api/src/attendance/attendance.controller.ts","373","AttendanceController","rejectCorrectionRequest","PATCH","'attendance'","'corrections/:id/reject'","'attendance:review_conflicts'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.attendance'","","","attendanceService.approveCorrectionRequest","Decorator inventory only; downstream review in baseline report"
